,Trial-ID,Status,Iteration,batch_size,hidden_unit1,hidden_unit2,lr_init,lstm_unit,Objective
0,1,INTERMEDIATE,1,64.0,308.0,282.0,0.0011060427838310318,138.0,2.4356751441955566
1,1,COMPLETED,1,64.0,308.0,282.0,0.0011060427838310318,138.0,2.4356751441955566
2,2,INTERMEDIATE,1,128.0,291.0,454.0,0.0012288567553639614,52.0,1.0302611589431763
3,2,COMPLETED,1,128.0,291.0,454.0,0.0012288567553639614,52.0,1.0302611589431763
4,3,INTERMEDIATE,1,128.0,467.0,429.0,0.0033249995930725125,88.0,1.017366886138916
5,3,COMPLETED,1,128.0,467.0,429.0,0.0033249995930725125,88.0,1.017366886138916
6,4,INTERMEDIATE,1,256.0,356.0,323.0,0.0008938759130214364,99.0,1.0184497833251953
7,4,COMPLETED,1,256.0,356.0,323.0,0.0008938759130214364,99.0,1.0184497833251953
8,5,INTERMEDIATE,1,128.0,325.0,329.0,0.001250131682825692,135.0,1.5392760038375854
9,5,COMPLETED,1,128.0,325.0,329.0,0.001250131682825692,135.0,1.5392760038375854
10,6,INTERMEDIATE,1,256.0,289.0,412.0,0.0036798517723556578,242.0,1.2069107294082642
11,6,COMPLETED,1,256.0,289.0,412.0,0.0036798517723556578,242.0,1.2069107294082642
12,7,INTERMEDIATE,1,64.0,460.0,438.0,0.004991029177856614,93.0,2.331976890563965
13,7,COMPLETED,1,64.0,460.0,438.0,0.004991029177856614,93.0,2.331976890563965
14,8,INTERMEDIATE,1,256.0,420.0,313.0,0.004597795304432795,62.0,1.1406939029693604
15,8,COMPLETED,1,256.0,420.0,313.0,0.004597795304432795,62.0,1.1406939029693604
16,9,INTERMEDIATE,1,128.0,420.0,315.0,0.0013507241995628382,59.0,1.0068509578704834
17,9,COMPLETED,1,128.0,420.0,315.0,0.0013507241995628382,59.0,1.0068509578704834
18,10,INTERMEDIATE,1,128.0,470.0,425.0,0.002651063779608508,86.0,1.0840080976486206
19,10,COMPLETED,1,128.0,470.0,425.0,0.002651063779608508,86.0,1.0840080976486206
20,11,INTERMEDIATE,1,128.0,423.0,322.0,0.0010827459199678484,57.0,1.1720023155212402
21,11,COMPLETED,1,128.0,423.0,322.0,0.0010827459199678484,57.0,1.1720023155212402
22,12,INTERMEDIATE,1,64.0,349.0,321.0,0.003092971423384337,95.0,1.4483343362808228
23,12,COMPLETED,1,64.0,349.0,321.0,0.003092971423384337,95.0,1.4483343362808228
24,13,INTERMEDIATE,1,256.0,362.0,325.0,0.0005,102.0,0.9706741571426392
25,13,COMPLETED,1,256.0,362.0,325.0,0.0005,102.0,0.9706741571426392
